"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 10 10:25:30 UTC 2021","Fri Dec 10 10:25:31 UTC 2021","673","","org.entando.k8s.db.job.CreateOracle11SchemaTest","","org.entando.k8s.db.job.CreateOracle11SchemaTest","testForcePasswordReset","testForcePasswordReset()",""
"passed","Fri Dec 10 10:25:29 UTC 2021","Fri Dec 10 10:25:30 UTC 2021","637","","org.entando.k8s.db.job.CreateOracle11SchemaTest","","org.entando.k8s.db.job.CreateOracle11SchemaTest","testDatasource","testDatasource()",""
"passed","Fri Dec 10 10:25:09 UTC 2021","Fri Dec 10 10:25:09 UTC 2021","237","","org.entando.k8s.db.job.CreateMysqlSchemaTest","","org.entando.k8s.db.job.CreateMysqlSchemaTest","testDatasource","testDatasource()",""
"passed","Fri Dec 10 10:25:26 UTC 2021","Fri Dec 10 10:25:26 UTC 2021","96","","org.entando.k8s.db.job.CreatePostgresqlSchemaTest","","org.entando.k8s.db.job.CreatePostgresqlSchemaTest","testDatasource","testDatasource()",""
"passed","Fri Dec 10 10:25:26 UTC 2021","Fri Dec 10 10:25:26 UTC 2021","96","","org.entando.k8s.db.job.CreatePostgresqlSchemaTest","","org.entando.k8s.db.job.CreatePostgresqlSchemaTest","testSimpleCreate","testSimpleCreate()",""
"passed","Fri Dec 10 10:25:26 UTC 2021","Fri Dec 10 10:25:26 UTC 2021","488","","org.entando.k8s.db.job.CreatePostgresqlSchemaTest","","org.entando.k8s.db.job.CreatePostgresqlSchemaTest","testSingleAccess","testSingleAccess()",""
"passed","Fri Dec 10 10:25:23 UTC 2021","Fri Dec 10 10:25:26 UTC 2021","2989","","org.entando.k8s.db.job.CreateOracle12SchemaTest","","org.entando.k8s.db.job.CreateOracle12SchemaTest","testForcePasswordReset","testForcePasswordReset()",""
"passed","Fri Dec 10 10:25:09 UTC 2021","Fri Dec 10 10:25:09 UTC 2021","219","","org.entando.k8s.db.job.CreateMysqlSchemaTest","","org.entando.k8s.db.job.CreateMysqlSchemaTest","testSimpleCreate","testSimpleCreate()",""
"passed","Fri Dec 10 10:25:09 UTC 2021","Fri Dec 10 10:25:09 UTC 2021","117","","org.entando.k8s.db.job.CreateMysqlSchemaTest","","org.entando.k8s.db.job.CreateMysqlSchemaTest","testIdempotent","testIdempotent()",""
"passed","Fri Dec 10 10:25:27 UTC 2021","Fri Dec 10 10:25:28 UTC 2021","1061","","org.entando.k8s.db.job.CreateOracle11SchemaTest","","org.entando.k8s.db.job.CreateOracle11SchemaTest","simpleCreate","simpleCreate()",""
"passed","Fri Dec 10 10:25:28 UTC 2021","Fri Dec 10 10:25:29 UTC 2021","940","","org.entando.k8s.db.job.CreateOracle11SchemaTest","","org.entando.k8s.db.job.CreateOracle11SchemaTest","singleAccess","singleAccess()",""
"passed","Fri Dec 10 10:25:10 UTC 2021","Fri Dec 10 10:25:16 UTC 2021","6040","","org.entando.k8s.db.job.CreateOracle12SchemaTest","","org.entando.k8s.db.job.CreateOracle12SchemaTest","simpleCreate","simpleCreate()",""
"passed","Fri Dec 10 10:25:26 UTC 2021","Fri Dec 10 10:25:26 UTC 2021","67","","org.entando.k8s.db.job.CreatePostgresqlSchemaTest","","org.entando.k8s.db.job.CreatePostgresqlSchemaTest","testIdempotent","testIdempotent()",""
"passed","Fri Dec 10 10:25:26 UTC 2021","Fri Dec 10 10:25:27 UTC 2021","78","","org.entando.k8s.db.job.CreatePostgresqlSchemaTest","","org.entando.k8s.db.job.CreatePostgresqlSchemaTest","testForcePasswordReset","testForcePasswordReset()",""
"passed","Fri Dec 10 10:25:16 UTC 2021","Fri Dec 10 10:25:18 UTC 2021","2245","","org.entando.k8s.db.job.CreateOracle12SchemaTest","","org.entando.k8s.db.job.CreateOracle12SchemaTest","testIdempotent","testIdempotent()",""
"passed","Fri Dec 10 10:25:18 UTC 2021","Fri Dec 10 10:25:21 UTC 2021","3162","","org.entando.k8s.db.job.CreateOracle12SchemaTest","","org.entando.k8s.db.job.CreateOracle12SchemaTest","singleAccess","singleAccess()",""
"passed","Fri Dec 10 10:25:21 UTC 2021","Fri Dec 10 10:25:23 UTC 2021","1560","","org.entando.k8s.db.job.CreateOracle12SchemaTest","","org.entando.k8s.db.job.CreateOracle12SchemaTest","testDatasource","testDatasource()",""
"passed","Fri Dec 10 10:25:28 UTC 2021","Fri Dec 10 10:25:28 UTC 2021","610","","org.entando.k8s.db.job.CreateOracle11SchemaTest","","org.entando.k8s.db.job.CreateOracle11SchemaTest","testIdempotent","testIdempotent()",""
"passed","Fri Dec 10 10:25:06 UTC 2021","Fri Dec 10 10:25:08 UTC 2021","2174","","org.entando.k8s.db.job.CreateMysqlSchemaTest","","org.entando.k8s.db.job.CreateMysqlSchemaTest","testSingleAccess","testSingleAccess()",""
"passed","Fri Dec 10 10:25:09 UTC 2021","Fri Dec 10 10:25:10 UTC 2021","166","","org.entando.k8s.db.job.CreateMysqlSchemaTest","","org.entando.k8s.db.job.CreateMysqlSchemaTest","testForcePasswordReset","testForcePasswordReset()",""
