"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 18 13:37:08 UTC 2021","Thu Nov 18 13:37:10 UTC 2021","1724","","org.entando.kubernetes.controller.app.DeployedEntandoAppServerTest","","org.entando.kubernetes.controller.app.DeployedEntandoAppServerTest","shouldDeployEntandoEapImageWithDefaultValues","shouldDeployEntandoEapImageWithDefaultValues()","Should deploy the Entando EAP image with all the default values in a Red Hat compliant environment"
"passed","Thu Nov 18 13:37:12 UTC 2021","Thu Nov 18 13:37:13 UTC 2021","696","","org.entando.kubernetes.controller.app.FailureTests","","org.entando.kubernetes.controller.app.FailureTests","shouldFailWhenTheDatabaseCouldNotBeProvisioned","shouldFailWhenTheDatabaseCouldNotBeProvisioned()","Should fail when the database capability provisioning failed"
"passed","Thu Nov 18 13:37:17 UTC 2021","Thu Nov 18 13:37:18 UTC 2021","806","","org.entando.kubernetes.controller.app.FailureTests","","org.entando.kubernetes.controller.app.FailureTests","shouldLeaveEarlierExceptionInTactButStillLogIt","shouldLeaveEarlierExceptionInTactButStillLogIt()","Should log an exception message occurring during the execution of the DeploymentProcessor and leave it attached to the EntandoApp.status"
"passed","Thu Nov 18 13:37:14 UTC 2021","Thu Nov 18 13:37:17 UTC 2021","3445","","org.entando.kubernetes.controller.app.FailureTests","","org.entando.kubernetes.controller.app.FailureTests","shouldLogTimeoutException","shouldLogTimeoutException()","Should log a timeout exception if the entire deployment did not complete on time"
"passed","Thu Nov 18 13:37:11 UTC 2021","Thu Nov 18 13:37:12 UTC 2021","780","","org.entando.kubernetes.controller.app.DeployedEntandoAppServerTest","","org.entando.kubernetes.controller.app.DeployedEntandoAppServerTest","shouldPointComponentManagerToGlobalRepositoryNamespaces","shouldPointComponentManagerToGlobalRepositoryNamespaces()","Should point ComponentManager to the globally configured Component Repository Namespaces"
"passed","Thu Nov 18 13:37:13 UTC 2021","Thu Nov 18 13:37:14 UTC 2021","520","","org.entando.kubernetes.controller.app.FailureTests","","org.entando.kubernetes.controller.app.FailureTests","shouldFailWhenTheSsoServiceCouldNotBeProvisioned","shouldFailWhenTheSsoServiceCouldNotBeProvisioned()","Should fail when the SSO capability provisioning failed"
"passed","Thu Nov 18 13:37:10 UTC 2021","Thu Nov 18 13:37:11 UTC 2021","1396","","org.entando.kubernetes.controller.app.DeployedEntandoAppServerTest","","org.entando.kubernetes.controller.app.DeployedEntandoAppServerTest","shouldDeployImagesInAnnotations","shouldDeployImagesInAnnotations()","Should deploy the images specified in the annotations for a given version of Entando"
"passed","Thu Nov 18 13:37:04 UTC 2021","Thu Nov 18 13:37:08 UTC 2021","4750","","org.entando.kubernetes.controller.app.DeployedEntandoAppServerTest","","org.entando.kubernetes.controller.app.DeployedEntandoAppServerTest","shouldSupportIngressPathsAtTheRootContext","shouldSupportIngressPathsAtTheRootContext()","Should support ingressPaths at the root context"
