"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 17 16:45:16 UTC 2021","Wed Nov 17 16:45:17 UTC 2021","702","","org.entando.kubernetes.controller.app.FailureTests","","org.entando.kubernetes.controller.app.FailureTests","shouldFailWhenTheDatabaseCouldNotBeProvisioned","shouldFailWhenTheDatabaseCouldNotBeProvisioned()","Should fail when the database capability provisioning failed"
"passed","Wed Nov 17 16:45:08 UTC 2021","Wed Nov 17 16:45:12 UTC 2021","4265","","org.entando.kubernetes.controller.app.DeployedEntandoAppServerTest","","org.entando.kubernetes.controller.app.DeployedEntandoAppServerTest","shouldSupportIngressPathsAtTheRootContext","shouldSupportIngressPathsAtTheRootContext()","Should support ingressPaths at the root context"
"passed","Wed Nov 17 16:45:21 UTC 2021","Wed Nov 17 16:45:22 UTC 2021","784","","org.entando.kubernetes.controller.app.FailureTests","","org.entando.kubernetes.controller.app.FailureTests","shouldLeaveEarlierExceptionInTactButStillLogIt","shouldLeaveEarlierExceptionInTactButStillLogIt()","Should log an exception message occurring during the execution of the DeploymentProcessor and leave it attached to the EntandoApp.status"
"passed","Wed Nov 17 16:45:17 UTC 2021","Wed Nov 17 16:45:18 UTC 2021","556","","org.entando.kubernetes.controller.app.FailureTests","","org.entando.kubernetes.controller.app.FailureTests","shouldFailWhenTheSsoServiceCouldNotBeProvisioned","shouldFailWhenTheSsoServiceCouldNotBeProvisioned()","Should fail when the SSO capability provisioning failed"
"passed","Wed Nov 17 16:45:16 UTC 2021","Wed Nov 17 16:45:16 UTC 2021","852","","org.entando.kubernetes.controller.app.DeployedEntandoAppServerTest","","org.entando.kubernetes.controller.app.DeployedEntandoAppServerTest","shouldPointComponentManagerToGlobalRepositoryNamespaces","shouldPointComponentManagerToGlobalRepositoryNamespaces()","Should point ComponentManager to the globally configured Component Repository Namespaces"
"passed","Wed Nov 17 16:45:14 UTC 2021","Wed Nov 17 16:45:16 UTC 2021","1348","","org.entando.kubernetes.controller.app.DeployedEntandoAppServerTest","","org.entando.kubernetes.controller.app.DeployedEntandoAppServerTest","shouldDeployImagesInAnnotations","shouldDeployImagesInAnnotations()","Should deploy the images specified in the annotations for a given version of Entando"
"passed","Wed Nov 17 16:45:12 UTC 2021","Wed Nov 17 16:45:14 UTC 2021","1808","","org.entando.kubernetes.controller.app.DeployedEntandoAppServerTest","","org.entando.kubernetes.controller.app.DeployedEntandoAppServerTest","shouldDeployEntandoEapImageWithDefaultValues","shouldDeployEntandoEapImageWithDefaultValues()","Should deploy the Entando EAP image with all the default values in a Red Hat compliant environment"
"passed","Wed Nov 17 16:45:18 UTC 2021","Wed Nov 17 16:45:21 UTC 2021","3451","","org.entando.kubernetes.controller.app.FailureTests","","org.entando.kubernetes.controller.app.FailureTests","shouldLogTimeoutException","shouldLogTimeoutException()","Should log a timeout exception if the entire deployment did not complete on time"
