"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Aug 25 07:32:43 UTC 2021","Wed Aug 25 07:32:48 UTC 2021","4312","","org.entando.kubernetes.controller.plugin.DeployEntandoPluginTest","","org.entando.kubernetes.controller.plugin.DeployEntandoPluginTest","shouldDeployPluginImageWithPostgresql","shouldDeployPluginImageWithPostgresql()","Should deploy a custom Plugin image with a PostgreSQL database"
"passed","Wed Aug 25 07:32:49 UTC 2021","Wed Aug 25 07:32:50 UTC 2021","496","","org.entando.kubernetes.controller.plugin.FailureTests","","org.entando.kubernetes.controller.plugin.FailureTests","shouldLeaveEarlierExceptionInTactButStillLogIt","shouldLeaveEarlierExceptionInTactButStillLogIt()","Should log an exception message occurring during the execution of the DeploymentProcessor and leave it attached to the EntandoPlugin.status"
"passed","Wed Aug 25 07:32:48 UTC 2021","Wed Aug 25 07:32:49 UTC 2021","531","","org.entando.kubernetes.controller.plugin.FailureTests","","org.entando.kubernetes.controller.plugin.FailureTests","shouldFailWhenTheSsoServiceCouldNotBeProvisioned","shouldFailWhenTheSsoServiceCouldNotBeProvisioned()","Should fail when the SSO capability provisioning failed"
"passed","Wed Aug 25 07:32:48 UTC 2021","Wed Aug 25 07:32:48 UTC 2021","792","","org.entando.kubernetes.controller.plugin.FailureTests","","org.entando.kubernetes.controller.plugin.FailureTests","shouldFailWhenTheDatabaseCouldNotBeProvisioned","shouldFailWhenTheDatabaseCouldNotBeProvisioned()","Should fail when the database capability provisioning failed"
