GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Entando K8S Database Job,org.entando.k8s.db.job,CreateSchemaCommand,25,109,1,5,6,34,2,10,1,8
Entando K8S Database Job,org.entando.k8s.db.job,PropertiesBasedDatabaseAdminConfig,0,86,0,2,0,18,0,14,0,13
Entando K8S Database Job,org.entando.k8s.db.job,DbJobException,23,0,0,0,10,0,5,0,5,0
Entando K8S Database Job,org.entando.k8s.db.job,DbUtils,12,22,3,3,2,5,3,3,0,3
Entando K8S Database Job,org.entando.k8s.db.job,DatabaseDialect.new DatabaseDialect() {...},12,213,1,1,3,38,1,9,0,9
Entando K8S Database Job,org.entando.k8s.db.job,DatabaseDialect,0,60,0,2,0,13,0,5,0,4
Entando K8S Database Job,org.entando.k8s.db.job,DatabaseDialect.new DatabaseDialect() {...},62,154,1,1,9,25,2,9,1,9
Entando K8S Database Job,org.entando.k8s.db.job,DatabaseDialect.new DatabaseDialect() {...},0,200,1,3,0,32,1,10,0,9
